iShares Core S&P 500 ETF
Fund Holdings as of,"Mar 01, 2023"
Inception Date,"May 15, 2000"
Shares Outstanding,"746,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"FDX","FEDEX CORP","Industrials","Equity","435,718,808.91","0.15","435,718,808.91","2,132,427.00","204.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PXD","PIONEER NATURAL RESOURCE","Energy","Equity","434,762,602.22","0.15","434,762,602.22","2,116,354.00","205.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","433,423,747.68","0.15","433,423,747.68","35,180,499.00","12.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DG","DOLLAR GENERAL CORP","Consumer Discretionary","Equity","429,547,081.79","0.15","429,547,081.79","2,009,201.00","213.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","418,388,681.98","0.14","418,388,681.98","5,870,474.00","71.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","416,858,818.20","0.14","416,858,818.20","5,286,732.00","78.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","416,366,003.30","0.14","416,366,003.30","1,408,069.00","295.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","415,406,556.18","0.14","415,406,556.18","169,114.00","2,456.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","413,981,976.64","0.14","413,981,976.64","2,799,824.00","147.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NXPI","NXP SEMICONDUCTORS NV","Information Technology","Equity","412,861,115.81","0.14","412,861,115.81","2,308,163.00","178.87","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","411,910,403.10","0.14","411,910,403.10","5,300,610.00","77.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","406,290,406.90","0.14","406,290,406.90","7,422,185.00","54.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","406,071,262.56","0.14","406,071,262.56","2,396,549.00","169.44","United States","NASDAQ","USD","1.00","USD","-"
"MCO","MOODYS CORP","Financials","Equity","405,968,609.28","0.14","405,968,609.28","1,403,376.00","289.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","404,129,928.50","0.14","404,129,928.50","1,143,710.00","353.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","403,427,732.64","0.14","403,427,732.64","6,617,909.00","60.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRNA","MODERNA INC","Health Care","Equity","399,243,310.20","0.14","399,243,310.20","2,942,970.00","135.66","United States","NASDAQ","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","397,900,058.40","0.13","397,900,058.40","944,682.00","421.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","395,743,239.50","0.13","395,743,239.50","4,899,025.00","80.78","United States","NASDAQ","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","395,532,295.40","0.13","395,532,295.40","6,364,156.00","62.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","395,280,860.44","0.13","395,280,860.44","4,577,129.00","86.36","United States","NASDAQ","USD","1.00","USD","-"
"MSI","MOTOROLA SOLUTIONS INC","Information Technology","Equity","392,209,525.15","0.13","392,209,525.15","1,489,309.00","263.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NUE","NUCOR CORP","Materials","Equity","390,165,486.56","0.13","390,165,486.56","2,285,144.00","170.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","387,728,927.04","0.13","387,728,927.04","4,893,096.00","79.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","387,630,524.35","0.13","387,630,524.35","6,134,365.00","63.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","386,722,383.67","0.13","386,722,383.67","6,476,677.00","59.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","384,186,706.20","0.13","384,186,706.20","2,087,404.00","184.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DXCM","DEXCOM INC","Health Care","Equity","381,067,121.76","0.13","381,067,121.76","3,440,476.00","110.76","United States","NASDAQ","USD","1.00","USD","-"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","380,853,641.00","0.13","380,853,641.00","2,051,350.00","185.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","377,581,986.18","0.13","377,581,986.18","1,922,711.00","196.38","United States","NASDAQ","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","374,918,547.04","0.13","374,918,547.04","3,006,082.00","124.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","369,161,576.32","0.12","369,161,576.32","3,399,904.00","108.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","367,091,634.65","0.12","367,091,634.65","712,177.00","515.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","366,530,322.20","0.12","366,530,322.20","246,860.00","1,484.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","363,698,370.00","0.12","363,698,370.00","6,268,500.00","58.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","362,600,256.51","0.12","362,600,256.51","2,636,901.00","137.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TEL","TE CONNECTIVITY LTD","Information Technology","Equity","362,173,069.20","0.12","362,173,069.20","2,833,240.00","127.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","356,283,075.20","0.12","356,283,075.20","1,695,940.00","210.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","354,834,725.28","0.12","354,834,725.28","5,586,189.00","63.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","353,109,342.50","0.12","353,109,342.50","2,912,242.00","121.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","352,651,778.90","0.12","352,651,778.90","1,878,005.00","187.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","351,846,767.25","0.12","351,846,767.25","8,851,491.00","39.75","United States","NASDAQ","USD","1.00","USD","-"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Consumer Discretionary","Equity","350,504,698.50","0.12","350,504,698.50","2,408,967.00","145.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","349,890,416.64","0.12","349,890,416.64","2,207,232.00","158.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","349,153,150.81","0.12","349,153,150.81","1,282,661.00","272.21","United States","NASDAQ","USD","1.00","USD","-"
"IQV","IQVIA HOLDINGS INC","Health Care","Equity","348,704,843.41","0.12","348,704,843.41","1,654,433.00","210.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","346,873,196.44","0.12","346,873,196.44","956,786.00","362.54","United States","NASDAQ","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","346,072,895.80","0.12","346,072,895.80","737,738.00","469.10","United States","NASDAQ","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","345,555,876.25","0.12","345,555,876.25","5,043,875.00","68.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","345,505,992.12","0.12","345,505,992.12","460,098.00","750.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AFL","AFLAC INC","Financials","Equity","343,324,323.16","0.12","343,324,323.16","5,039,993.00","68.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","342,128,890.11","0.12","342,128,890.11","3,091,433.00","110.67","United States","NASDAQ","USD","1.00","USD","-"
"HES","HESS CORP","Energy","Equity","340,725,952.96","0.12","340,725,952.96","2,471,536.00","137.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","339,589,059.58","0.11","339,589,059.58","7,448,762.00","45.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","339,423,099.45","0.11","339,423,099.45","4,646,449.00","73.05","United States","NASDAQ","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","338,947,774.83","0.11","338,947,774.83","4,513,887.00","75.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","337,535,472.84","0.11","337,535,472.84","5,775,761.00","58.44","United States","NASDAQ","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","336,499,892.82","0.11","336,499,892.82","3,392,478.00","99.19","United States","NASDAQ","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Information Technology","Equity","332,182,487.70","0.11","332,182,487.70","5,285,322.00","62.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","330,983,447.16","0.11","330,983,447.16","6,551,533.00","50.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","329,904,808.12","0.11","329,904,808.12","768,758.00","429.14","United States","NASDAQ","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","327,621,907.10","0.11","327,621,907.10","3,277,858.00","99.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","325,990,265.69","0.11","325,990,265.69","4,425,007.00","73.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","325,380,560.70","0.11","325,380,560.70","947,830.00","343.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","324,819,568.98","0.11","324,819,568.98","10,849,017.00","29.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","318,730,328.28","0.11","318,730,328.28","5,822,622.00","54.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","317,667,964.90","0.11","317,667,964.90","1,445,917.00","219.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","316,649,934.40","0.11","316,649,934.40","2,509,112.00","126.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","316,257,080.13","0.11","316,257,080.13","3,710,631.00","85.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAYX","PAYCHEX INC","Information Technology","Equity","316,271,007.00","0.11","316,271,007.00","2,857,010.00","110.70","United States","NASDAQ","USD","1.00","USD","-"
"CMI","CUMMINS INC","Industrials","Equity","313,046,636.76","0.11","313,046,636.76","1,256,156.00","249.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEM","NEWMONT","Materials","Equity","311,790,572.10","0.11","311,790,572.10","7,070,081.00","44.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","309,790,942.20","0.10","309,790,942.20","1,309,068.00","236.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","308,408,476.14","0.10","308,408,476.14","4,874,482.00","63.27","United States","NASDAQ","USD","1.00","USD","-"
"WELL","WELLTOWER INC","Real Estate","Equity","307,629,670.44","0.10","307,629,670.44","4,208,916.00","73.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","305,477,689.60","0.10","305,477,689.60","2,204,660.00","138.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","304,098,192.42","0.10","304,098,192.42","17,618,667.00","17.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","303,386,731.56","0.10","303,386,731.56","8,088,156.00","37.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","301,460,504.38","0.10","301,460,504.38","2,362,358.00","127.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","301,323,654.18","0.10","301,323,654.18","3,851,766.00","78.23","United States","NASDAQ","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","299,350,514.40","0.10","299,350,514.40","1,022,896.00","292.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","295,646,936.02","0.10","295,646,936.02","19,683,551.00","15.02","United States","NASDAQ","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","292,560,391.66","0.10","292,560,391.66","3,268,466.00","89.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","289,761,931.35","0.10","289,761,931.35","2,045,619.00","141.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","289,095,315.20","0.10","289,095,315.20","8,578,496.00","33.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"URI","UNITED RENTALS INC","Industrials","Equity","288,819,720.00","0.10","288,819,720.00","617,400.00","467.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","285,507,469.17","0.10","285,507,469.17","4,577,641.00","62.37","United States","NASDAQ","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","285,023,721.00","0.10","285,023,721.00","2,413,410.00","118.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTD","METTLER TOLEDO INC","Health Care","Equity","281,638,619.37","0.10","281,638,619.37","198,621.00","1,417.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RMD","RESMED INC","Health Care","Equity","279,350,387.55","0.09","279,350,387.55","1,304,705.00","214.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","278,917,804.38","0.09","278,917,804.38","2,093,506.00","133.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","278,630,161.60","0.09","278,630,161.60","3,160,864.00","88.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","278,176,776.48","0.09","278,176,776.48","1,401,112.00","198.54","United States","NASDAQ","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Discretionary","Equity","277,718,630.84","0.09","277,718,630.84","1,874,957.00","148.12","United States","NASDAQ","USD","1.00","USD","-"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","277,335,080.55","0.09","277,335,080.55","8,920,395.00","31.09","United States","NASDAQ","USD","1.00","USD","-"
"DFS","DISCOVER FINANCIAL SERVICES","Financials","Equity","274,865,579.14","0.09","274,865,579.14","2,433,731.00","112.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","273,249,466.14","0.09","273,249,466.14","806,974.00","338.61","United States","NASDAQ","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","272,331,571.20","0.09","272,331,571.20","7,091,968.00","38.40","United States","NASDAQ","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Information Technology","Equity","268,978,152.96","0.09","268,978,152.96","2,408,472.00","111.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","268,773,055.50","0.09","268,773,055.50","400,550.00","671.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","266,425,622.80","0.09","266,425,622.80","3,816,986.00","69.80","United States","NASDAQ","USD","1.00","USD","-"
"ALB","ALBEMARLE CORP","Materials","Equity","263,633,124.32","0.09","263,633,124.32","1,043,513.00","252.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","263,392,685.52","0.09","263,392,685.52","3,981,147.00","66.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","262,995,573.35","0.09","262,995,573.35","5,101,757.00","51.55","United States","NASDAQ","USD","1.00","USD","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","260,169,204.92","0.09","260,169,204.92","4,444,298.00","58.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","258,781,272.23","0.09","258,781,272.23","7,568,917.00","34.19","United States","NASDAQ","USD","1.00","USD","-"
"DLR","DIGITAL REALTY TRUST REIT INC","Real Estate","Equity","258,226,436.64","0.09","258,226,436.64","2,561,008.00","100.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","257,931,450.84","0.09","257,931,450.84","2,336,124.00","110.41","United States","NASDAQ","USD","1.00","USD","-"
"ENPH","ENPHASE ENERGY INC","Information Technology","Equity","257,827,083.00","0.09","257,827,083.00","1,210,740.00","212.95","United States","NASDAQ","USD","1.00","USD","-"
"CSGP","COSTAR GROUP INC","Industrials","Equity","253,683,464.91","0.09","253,683,464.91","3,622,497.00","70.03","United States","NASDAQ","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","253,397,048.17","0.09","253,397,048.17","2,787,953.00","90.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","251,693,970.12","0.09","251,693,970.12","5,802,074.00","43.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","250,223,184.32","0.08","250,223,184.32","1,592,561.00","157.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS INC","Industrials","Equity","246,179,619.28","0.08","246,179,619.28","1,393,049.00","176.72","United States","NASDAQ","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","245,124,769.83","0.08","245,124,769.83","961,613.00","254.91","United States","NASDAQ","USD","1.00","USD","-"
"GEHC","GE HEALTHCARE TECHNOLOGIES","Health Care","Equity","244,286,377.50","0.08","244,286,377.50","3,244,175.00","75.30","United States","NASDAQ","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","243,238,066.39","0.08","243,238,066.39","2,809,727.00","86.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDW","CDW CORP","Information Technology","Equity","242,130,641.00","0.08","242,130,641.00","1,205,950.00","200.78","United States","NASDAQ","USD","1.00","USD","-"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","237,491,435.07","0.08","237,491,435.07","2,814,213.00","84.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTB","M&T BANK CORP","Financials","Equity","237,056,221.22","0.08","237,056,221.22","1,537,529.00","154.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","235,401,615.74","0.08","235,401,615.74","456,187.00","516.02","United States","NASDAQ","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","235,313,119.64","0.08","235,313,119.64","1,829,522.00","128.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","233,814,497.38","0.08","233,814,497.38","3,294,554.00","70.97","United States","NASDAQ","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","232,772,951.49","0.08","232,772,951.49","6,780,453.00","34.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANSS","ANSYS INC","Information Technology","Equity","232,160,350.40","0.08","232,160,350.40","775,937.00","299.20","United States","NASDAQ","USD","1.00","USD","-"
"IT","GARTNER INC","Information Technology","Equity","229,068,670.14","0.08","229,068,670.14","703,917.00","325.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","228,199,260.80","0.08","228,199,260.80","1,869,260.00","122.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HPQ","HP INC","Information Technology","Equity","227,559,195.24","0.08","227,559,195.24","7,884,934.00","28.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","227,008,388.43","0.08","227,008,388.43","3,102,479.00","73.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","226,719,617.04","0.08","226,719,617.04","1,567,692.00","144.62","United States","NASDAQ","USD","1.00","USD","-"
"ABC","AMERISOURCEBERGEN CORP","Health Care","Equity","225,769,744.26","0.08","225,769,744.26","1,442,526.00","156.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WBA","WALGREEN BOOTS ALLIANCE INC","Consumer Staples","Equity","225,053,699.20","0.08","225,053,699.20","6,393,571.00","35.20","United States","NASDAQ","USD","1.00","USD","-"
"WTW","WILLIS TOWERS WATSON PLC","Financials","Equity","224,038,135.79","0.08","224,038,135.79","964,061.00","232.39","United States","NASDAQ","USD","1.00","USD","-"
"PCG","PG&E CORP","Utilities","Equity","223,863,447.08","0.08","223,863,447.08","14,341,028.00","15.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AWK","AMERICAN WATER WORKS INC","Utilities","Equity","223,723,670.02","0.08","223,723,670.02","1,619,543.00","138.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","222,130,682.24","0.08","222,130,682.24","983,924.00","225.76","United States","NASDAQ","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","221,263,126.70","0.07","221,263,126.70","6,113,930.00","36.19","United States","NASDAQ","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","221,139,075.75","0.07","221,139,075.75","4,833,641.00","45.75","United States","NASDAQ","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","220,925,106.44","0.07","220,925,106.44","1,987,988.00","111.13","United States","NASDAQ","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","220,528,614.08","0.07","220,528,614.08","2,262,296.00","97.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","219,940,160.48","0.07","219,940,160.48","5,711,248.00","38.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","219,701,980.74","0.07","219,701,980.74","3,401,486.00","64.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Financials","Equity","219,701,991.08","0.07","219,701,991.08","2,833,402.00","77.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EFX","EQUIFAX INC","Industrials","Equity","218,937,883.96","0.07","218,937,883.96","1,090,654.00","200.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LEN","LENNAR A CORP","Consumer Discretionary","Equity","217,036,617.12","0.07","217,036,617.12","2,269,308.00","95.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","216,573,371.50","0.07","216,573,371.50","2,912,890.00","74.35","United States","NASDAQ","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","213,843,960.96","0.07","213,843,960.96","1,255,616.00","170.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","213,065,223.21","0.07","213,065,223.21","1,183,893.00","179.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","210,458,238.48","0.07","210,458,238.48","3,151,516.00","66.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","209,893,883.64","0.07","209,893,883.64","659,463.00","318.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVB","AVALONBAY COMMUNITIES REIT INC","Real Estate","Equity","209,596,556.61","0.07","209,596,556.61","1,246,041.00","168.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","209,337,337.08","0.07","209,337,337.08","3,606,777.00","58.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","208,119,938.40","0.07","208,119,938.40","2,271,060.00","91.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","207,661,386.24","0.07","207,661,386.24","6,554,968.00","31.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PWR","QUANTA SERVICES INC","Industrials","Equity","203,219,921.85","0.07","203,219,921.85","1,272,909.00","159.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALGN","ALIGN TECHNOLOGY INC","Health Care","Equity","199,654,390.95","0.07","199,654,390.95","647,115.00","308.53","United States","NASDAQ","USD","1.00","USD","-"
